authors,cover_type,currency,link_book,link_img,price,title
Nhiều Tác Giả,Bìa mềm,VND,https://tiki.vn/thuy-luc-co-so-p26707923.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/ce/06/42/c27420ea02f19c23e81aa289b38b7b5d.jpg,83200.0,Thủy Lực Cơ Sở
Bộ Xây dựng,Bìa mềm,VND,https://tiki.vn/qcvn-10-2014-bxd-quy-chuan-ky-thuat-quoc-gia-ve-xay-dung-cong-trinh-dam-bao-nguoi-khuyet-tat-tiep-can-su-dung-p29028088.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/fa/aa/fd/30c102ea2f5f3ec0b6dba45906392730.jpg,20000.0,QCVN 10:2014/BXD Quy Chuẩn Kỹ Thuật Quốc Gia Về Xây Dựng Công Trình Đảm Bảo Người Khuyết Tật Tiếp Cận Sử Dụng
Nhiều tác giả,Bìa cứng,VND,https://tiki.vn/dot-bien-mot-so-gien-lien-quan-den-roi-loan-sinh-tong-hop-p58622178.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/73/d8/1c/c8ae19d68746242900294ea63a3af93d.jpg,215990.0,Đột Biến Một Số Gien Liên Quan Đến Rối Loạn Sinh Tổng Hợp
Bùi Lê Gôn,Bìa mềm,VND,https://tiki.vn/chi-tiet-may-p23044948.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/d0/dc/4d/d831649f66aeaa8c4718e34ae5b99db2.jpg,106400.0,Chi Tiết Máy
PGS.TS. Nguyễn Văn Ngọc,Bìa mềm,VND,https://tiki.vn/cong-trinh-bien-co-dinh-p27982461.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/b5/c2/c3/483d1efd4eedb95fae00a6f38923bf24.jpg,111200.0,Công Trình Biển Cố Định 
Doãn Minh Khôi,Bìa mềm,VND,https://tiki.vn/an-toan-chay-trong-kien-truc-cao-tang-va-sieu-cao-tang-o-viet-nam-p895563.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/88/26/c0/d6b5103133253424e19e5b32cc0c1b19.jpg,79900.0,An Toàn Cháy Trong Kiến Trúc Cao Tầng Và Siêu Cao Tầng Ở Việt Nam
Larousse,Bìa mềm,VND,https://tiki.vn/petit-atlas-cac-loai-vat-bi-de-doa-p1569371.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/20/78/82/79dbcc44babc7e2b6d5c880a6e55f5f9.jpg,19500.0,Petit Atlas - Các Loài Vật Bị Đe Dọa
,,,https://tiki.vn/ky-thuat-chiet-ghep-cay-tao-p24165535.html?src=category-page-8322.316.879&2hi=0,,,
Hs. Gia Bảo - Trí Thức Việt,Bìa mềm,VND,https://tiki.vn/nhung-y-tuong-sang-tao-van-dung-hinh-anh-truyen-thong-nuoc-ngoai-trong-nghe-thuat-thiet-ke-p517240.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/i/m/img081.u2487.d20160623.t155015.jpg,44800.0,Những Ý Tưởng Sáng Tạo Vận Dụng Hình Ảnh Truyền Thống Nước Ngoài Trong Nghệ Thuật Thiết Kế
 Nhiều Tác Giả,Bìa mềm,VND,https://tiki.vn/tinh-toan-tong-the-he-thong-ket-cau-cong-trinh-gian-khoan-tu-nang-p50340112.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/54/b4/8e/f7ebee9e7952e367921a312a35873bf3.jpg,130990.0,Tính Toán Tổng Thể Hệ Thống Kết Cấu Công Trình Giàn Khoan Tự Nâng
Bộ Xây dựng,Bìa mềm,VND,https://tiki.vn/dinh-muc-du-toan-thi-nghiem-chuyen-nganh-xay-dung-p53269692.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/7d/17/d5/19271e4e8031725a8365f19c99cdc94e.jpg,120990.0,Định Mức Dự Toán Thí Nghiệm Chuyên Ngành Xây Dựng
GS.TSKH. Nguyễn Tài,Bìa mềm,VND,https://tiki.vn/nghien-cuu-cac-hien-tuong-thuy-luc-bang-mo-hinh-vat-ly-p32071855.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/fb/2f/a2/8fc061ade746e1c0310a1f78e46981ec.jpg,108000.0,Nghiên Cứu Các Hiện Tượng Thủy Lực Bằng Mô Hình Vật Lý
ThS. Nguyễn Thị Khánh Ngân,Bìa mềm,VND,https://tiki.vn/huong-dan-thi-nghiem-co-hoc-dat-p27178320.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/74/4d/5f/b949806c4ed310b2cd814589456439ff.jpg,40000.0,Hướng Dẫn Thí Nghiệm Cơ Học Đất 
PGS. TS. Lương Bá Chấn,Bìa mềm,VND,https://tiki.vn/quy-hoach-thiet-ke-tong-mat-bang-xi-nghiep-cong-nghiep-p27178318.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/ca/44/ab/b478647ff31800e7d537bbc902d7682b.jpg,78400.0,Quy Hoạch Thiết Kế Tổng Mặt Bằng Xí Nghiệp Công Nghiệp
Bộ Xây dựng,Bìa mềm,VND,https://tiki.vn/tieu-chuan-viet-nam-ve-vat-lieu-va-moi-truong-p28668594.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/c3/76/33/73f86931a2c48423a736901752a54ee1.jpg,116000.0,Tiêu Chuẩn Việt Nam Về Vật Liệu Và Môi Trường
Tạ Hải Phong,Bìa mềm,VND,https://tiki.vn/tcvn-4055-2012-to-chuc-thi-cong-p27177663.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/8b/0f/a1/191b8715d45ae915d94fa40ec643a405.jpg,22400.0,TCVN 4055:2012  -Tổ Chức Thi Công
Nhiều Tác Giả,Bìa mềm,VND,https://tiki.vn/vi-du-thiet-ke-ket-cau-nhip-cau-be-tong-cot-thep-tren-duong-o-to-theo-22-tcn-272-05-tap-1-p27982031.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/a6/85/a9/aa580c7fcce90564afb31f7f02809933.jpg,109650.0,Ví Dụ Thiết Kế Kết Cấu Nhịp Cầu Bê Tông Cốt Thép Trên Đường Ô Tô Theo 22 TCN 272-05 - Tập 1
Bộ Xây dựng,Bìa mềm,VND,https://tiki.vn/tcvn-9347-2012-cau-kien-be-tong-va-be-tong-cot-thep-duc-san-phuong-phap-thi-nghiem-gia-tai-de-danh-gia-do-ben-do-cung-va-kha-nang-chong-nut-p29026166.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/40/cc/5f/9e2a4e2fcc68e96b6b9b4641c22c2d1b.jpg,28000.0,"TCVN 9347:2012 Cấu Kiện Bê Tông Và Bê Tông Cốt Thép Đúc Sẵn - Phương Pháp Thí Nghiệm Gia Tải Để Đánh Giá Độ Bền, Độ Cứng Và Khả Năng Chống Nứt"
Nguyễn Thanh Sơn,Bìa mềm,VND,https://tiki.vn/thiet-ke-u-kho-trong-nha-may-dong-tau-va-sua-chua-tau-thuy-p54671641.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/34/b9/b1/b36bf96da7737e52884ce811428cf87d.jpg,172000.0,Thiết Kế Ụ Khô Trong Nhà Máy Đóng Tàu Và Sửa Chữa Tàu Thủy
Professor Brian Cox,,VND,https://tiki.vn/human-universe-p11543961.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/f7/29/9b/116508b9f1f3fe39514912ffc87cdf8a.jpg,389000.0,Human Universe
 Nhiều Tác Giả,Bìa mềm,VND,https://tiki.vn/xu-ly-tai-su-dung-nuoc-thai-p53718254.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/3e/d3/d6/45a16e996ce23702d19c6c75c00d04a9.jpg,188990.0,"Xử Lý, Tái Sử Dụng Nước Thải"
Bìa mềm,,VND,https://tiki.vn/dia-chat-cau-tao-p23301089.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/c4/5c/f5/80c9139aef1d4504448a3f8d8ee74b2f.jpg,73169.0,Địa Chất Cấu Tạo
Bìa mềm,,VND,https://tiki.vn/bom-quat-canh-dan-p17606271.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/e4/b3/77/a1ae06c627e70803ff7b222dc3a15682.jpg,88000.0,"Bơm, quạt cánh dẫn"
Nhiều Tác Giả,Bìa mềm,VND,https://tiki.vn/dien-tu-cong-suat-huong-dan-su-dung-psim-p557814.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/i/m/img858.u547.d20161110.t104108.349904.jpg,70380.0,Điện Tử Công Suất - Hướng Dẫn Sử Dụng PSIM
Lưu Đức Bình,Bìa mềm,VND,https://tiki.vn/thiet-ke-thuc-nghiem-trong-co-khi-p23142488.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/4f/8e/c3/8c11c3a69db78de2e24f9acd7922adff.jpg,90100.0,Thiết Kế Thực Nghiệm Trong Cơ Khí 
GS.TS. Nguyễn Viết Trung,Bìa mềm,VND,https://tiki.vn/giao-trinh-thiet-ke-cac-phuong-an-cau-p23207477.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/53/46/8b/ae298b10bb5cf1bbfbf1db728e1b7c7b.jpg,40000.0,Giáo Trình Thiết Kế Các Phương Án Cầu
Trần Hà,Bìa mềm,VND,https://tiki.vn/tu-hoc-indesign-cs3-p341793.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/t/u/tu_hoc_indesigncs3.jpg,44000.0,Tự Học InDesign CS3
TS. Phạm Văn Thoan,Bìa mềm,VND,https://tiki.vn/tin-hoc-ung-dung-cau-duong-p27982467.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/9a/8d/8f/adb4596926f9c7b09d4a0d1880cd4fcc.jpg,92650.0,Tin Học Ứng Dụng Cầu Đường
Nguyễn Văn Chọn,Bìa mềm,VND,https://tiki.vn/quan-ly-nha-nuoc-ve-kinh-te-va-quan-tri-kinh-doanh-trong-xay-dung-p23134384.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/11/cc/74/b0cee0bd143a0cc5e8ec4b463e501a56.jpg,140250.0,Quản Lý Nhà Nước Về Kinh Tế Và Quản Trị Kinh Doanh Trong Xây Dựng
Bìa mềm,,VND,https://tiki.vn/dieu-khien-va-giam-sat-trong-cong-nghiep-p508881.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/i/m/img667.u2469.d20160604.t142726.jpg,51060.0,Điều Khiển Và Giám Sát Trong Công Nghiệp
Bìa mềm,,VND,https://tiki.vn/bai-tap-trac-nghiem-ky-thuat-nhiet-p17890977.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/ca/d1/d4/b9bb69abf2dca22f67c2251de73ce5f9.jpg,57000.0,Bài tập trắc nghiệm kỹ thuật nhiệt
Steven Johnson,Bìa mềm,VND,https://tiki.vn/6-phat-minh-lam-nen-thoi-dai-tang-kem-bookmark-sang-tao-p37468659.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/f2/75/b9/5aece2aaabd6b847495aefabf8d6d60b.gif,165000.0,6 Phát Minh Làm Nên Thời Đại ( tặng kèm bookmark Sáng Tạo )
GS.TSKH. Nguyễn Văn Liên,Bìa mềm,VND,https://tiki.vn/bai-toan-tiep-xuc-cua-he-dan-hoi-nhieu-lop-chiu-uon-p32071047.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/c3/58/3f/27f890f083112a16917a3cc5a1a5b280.jpg,63200.0,Bài Toán Tiếp Xúc Của Hệ Đàn Hồi Nhiều Lớp Chịu Uốn
TS Nguyễn Thụy Anh,Bìa mềm,VND,https://tiki.vn/tinh-tam-chu-nhat-chiu-uon-co-xet-den-bien-dang-truot-ngang-p28077931.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/aa/45/c1/abc95204c752ce51422a8562dfc18c63.jpg,62400.0,Tính Tấm Chữ Nhật Chịu Uốn Có Xét Đến Biến Dạng Trượt Ngang
Steven Johnson,Bìa mềm,VND,https://tiki.vn/6-phat-minh-lam-nen-thoi-dai-qua-tang-tickbook-p36700787.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/f2/75/b9/25dacae27b41293a7bc81eab04ea3b4b.gif,134000.0,6 Phát Minh Làm Nên Thời Đại (Quà Tặng Tickbook)
Võ Văn Ba (Tuệ Minh),,VND,https://tiki.vn/quyet-dia-tinh-thu-tam-long-bo-tong-hop-tinh-hoa-dia-ly-phong-thuy-tran-tang-bi-ban-tap-2-p574550.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/2/1/21.u2751.d20170213.t142533.280472.png,168000.0,Quyết Địa Tinh Thư - Tầm Long Bộ - Tổng Hợp Tinh Hoa Địa Lý Phong Thủy Trân Tàng Bí Bản (Tập 2)
WaterPC,Bìa mềm,VND,https://tiki.vn/tu-hoc-nhanh-cach-lam-chu-tren-google-va-yahoo-p342129.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/t/u/tu_hoc_nhanh_lam_chu_google_va_yahoo.jpg,19500.0,Tự Học Nhanh Cách Làm Chủ Trên Google và Yahoo!
Nhiều Tác Giả,Bìa mềm,VND,https://tiki.vn/quan-ly-va-kiem-soat-lu-han-p28638687.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/66/55/a0/9731c87b279a39492f5588f4c8ccb487.jpg,87200.0,"Quản Lý Và Kiểm Soát Lũ, Hạn"
Nancy Dickmann,,VND,https://tiki.vn/the-gioi-trang-trai-cac-mua-o-trang-trai-p25197973.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/81/a3/a7/6686baf5a637237896fcfc562c71433e.jpg,15399.0,Thế Giới Trang Trại - Các Mùa Ở Trang Trại
Lê Thị Thu Thủy,Bìa mềm,VND,https://tiki.vn/ung-dung-phuong-phap-giam-gradient-tong-quat-trong-ky-thuat-robot-p1784627.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/15/32/27/6679f1e5641eaabe1f4aef4e32a4963f.jpg,150990.0,Ứng Dụng Phương Pháp Giảm Gradient Tổng Quát Trong Kỹ Thuật Robot
,,VND,https://tiki.vn/doc-to-va-cac-hop-chat-thu-cap-tu-vi-khuan-lam-p58658723.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/39/e2/9a/7093d98ccdefd8f1a7cc137f793b2ae3.jpg,112990.0,Độc Tố Và Các Hợp Chất Thứ Cấp Từ Vi Khuẩn Lam
PGS. TS. Hồ Ngọc Hùng,Bìa mềm,VND,https://tiki.vn/giao-thong-hanh-khach-cong-cong-toc-do-cao-suc-cho-lon-trong-phat-trien-do-thi-p27177878.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/7d/be/d2/85c1704bcccac7227cef027160174eb6.jpg,52800.0,"Giao Thông Hành Khách Công Cộng Tốc Độ Cao, Sức Chở Lớn Trong Phát Triển Đô Thị "
Bìa mềm,,VND,https://tiki.vn/ky-thuat-san-xuat-cac-chat-kiem-p14678625.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/d3/b6/46/12f1e5520af36537613f51215237072e.jpg,84000.0,Kỹ thuật sản xuất các chất kiềm
,,,https://tiki.vn/tuyen-tap-cac-thiet-ke-trang-tri-sat-dep-nhat-p355099.html?src=category-page-8322.316.879&2hi=0,,,
Phạm Quang Hiển - Lê Thanh Nhật,Bìa mềm,VND,https://tiki.vn/autocad-structural-detailing-danh-cho-nguoi-bat-dau-ket-cau-thep-p508745.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/i/m/img039.u547.d20160604.t085759.jpg,85500.0,Autocad Structural Detailing Dành Cho Người Bắt Đầu (Kết Cấu Thép)
Bộ Xây dựng,Bìa mềm,VND,https://tiki.vn/dinh-muc-du-toan-lap-dat-may-va-thiet-bi-cong-nghe-p53721378.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/6a/35/ce/c8ced30fdb6044a7ee40ff8d8da49fc5.jpg,129990.0,Định Mức Dự Toán Lắp Đặt Máy Và Thiết Bị Công Nghệ
Nguyễn Trọng San,Bìa mềm,VND,https://tiki.vn/trac-dia-co-so-tap-2-p27177657.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/c1/7a/52/59e42f9f4c9b3d4ce5b119b99d18c606.jpg,76000.0,Trắc Địa Cơ Sở - Tập 2
Bìa mềm,,VND,https://tiki.vn/giao-trinh-trac-dia-p53720776.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/93/5f/4e/655b04c68c9b98b4cc29cdae9b1c4caf.jpg,106990.0,Giáo Trình Trắc Địa
 Nhiều Tác Giả,Bìa mềm,VND,https://tiki.vn/ap-dung-ket-cau-cong-trinh-va-cong-nghe-tien-tien-trong-xay-dung-ben-vung-cac-tuyen-duong-bo-vung-nui-p53719396.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/e9/2a/5a/d563316a61e7a8781b0b048af21b258e.jpg,85990.0,Áp Dụng Kết Cấu Công Trình Và Công Nghệ Tiên Tiến Trong Xây Dựng Bền Vững Các Tuyến Đường Bộ Vùng Núi
,,VND,https://tiki.vn/tieu-chuan-thiet-ke-thi-cong-va-nghiem-thu-cac-cong-trinh-thuy-loi-p3497549.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/f7/1a/2b/f358ec98ed955b252fad2e940dbe1ffa.jpg,165000.0,Tiêu Chuẩn Thiết Kế - Thi Công Và Nghiệm Thu Các Công Trình Thủy Lợi
Bìa mềm,,VND,https://tiki.vn/cong-nghe-khai-thac-va-che-bien-muoi-mo-kali-p14679112.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/d6/fd/82/ed1187cbbe3fd4a593b7a0156ccb8a98.jpg,52500.0,Công nghệ khai thác và chế biến muối mỏ - kali
Bìa mềm,,VND,https://tiki.vn/nhien-lieu-thay-the-dung-cho-dong-co-dot-trong-p17676477.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/b5/33/ea/976b4bbf8523e967c56fff6a7ce658ab.jpg,124000.0,Nhiên liệu thay thế dùng cho động cơ đốt trong
Tiểu Quỳnh,Bìa mềm,VND,https://tiki.vn/ky-thuat-tao-mau-toc-p344758.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/k/y/ky-thuat-tao-mau-toc_1.jpg,24000.0,Kỹ Thuật Tạo Mẫu Tóc
PGS.TS. Trần Đức Hạ,Bìa mềm,VND,https://tiki.vn/ho-chua-nuoc-quan-ly-ky-thuat-cap-nuoc-an-toan-cho-do-thi-va-khu-dan-cu-p32071851.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/38/75/bd/5f04340c38de9f1d235c6e42fe152c64.jpg,73600.0,Hồ Chứa Nước - Quản Lý Kỹ Thuật Cấp Nước An Toàn Cho Đô Thị Và Khu Dân Cư
PGS. TS. Đinh Quang Cường,Bìa mềm,VND,https://tiki.vn/tinh-toan-ket-cau-cong-trinh-kich-thuoc-lon-khi-tuong-tac-dong-luc-hoc-voi-song-bien-va-nen-p53731382.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/cd/36/9a/18619951b78e16721b31a93f71f54b42.jpg,86990.0,Tính Toán Kết Cấu Công Trình Kích Thước Lớn Khi Tương Tác Động Lực Học Với Sóng Biển Và Nền
Nhiều Tác Giả,Bìa mềm,VND,https://tiki.vn/fundamentals-of-building-design-and-construction-volume-2-steel-composite-structures-p27990862.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/54/69/f6/deafe155c0262f30f6eec07765228af4.jpg,65600.0,Fundamentals Of Building Design And Construction - Volume 2: Steel & Composite Structures
 Nhiều Tác Giả,Bìa cứng,VND,https://tiki.vn/nang-cao-kha-nang-kim-ham-va-chong-chay-polymer-nhiet-deo-bang-cac-phu-gia-kich-thuoc-nano-va-micro-p49268354.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/ae/33/e4/c09dfd7db8481c822fc36840fa40cfcd.jpg,117990.0,Nâng Cao Khả Năng Kìm Hãm Và Chống Cháy Polymer Nhiệt Dẻo Bằng Các Phụ Gia Kích Thước Nano Và Micro
Bìa cứng,,VND,https://tiki.vn/bo-xit-hut-mau-o-viet-nam-p49253055.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/eb/1d/9f/481fbaaf1fa6925d1b4346452a043b54.jpg,171990.0,Bọ Xít Hút Máu Ở Việt Nam
Bộ Xây dựng,Bìa mềm,VND,https://tiki.vn/giao-trinh-cau-tao-may-lu-p23207520.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/e7/06/35/b9835260954c72abb3f7ac78a91a2fe2.jpg,39200.0,Giáo Trình Cấu Tạo Máy Lu
Nguyễn Hồng Sơn,Bìa mềm,VND,https://tiki.vn/thiet-ke-ket-cau-nha-chiu-tac-dong-cua-no-su-co-p28077937.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/cb/1b/a3/91a8425ab451aae07c5f3afe10a249a2.jpg,88000.0,Thiết Kế Kết Cấu Nhà Chịu Tác Động Của Nổ Sự Cố 
Bìa mềm,,VND,https://tiki.vn/don-gia-xay-dung-cong-tri-nh-phan-lap-dat-tren-dia-ban-thanh-pho-ho-chi-minh-p2404937.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/b2/f8/0c/69b93fd23c4d9d280ff2ee2b53d0aa9a.jpg,150000.0,Đơn Giá Xây Dựng Công Trình- Phần Lắp Đặt Trên Địa Bàn Thành Phố Hồ Chí Minh
Nguyễn Xuân Trục,Bìa mềm,VND,https://tiki.vn/so-tay-thiet-ke-duong-o-to-tap-3-p26695487.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/1f/74/b3/cf55d778ed51041e00027e4eee442b70.jpg,106200.0,Sổ Tay Thiết Kế Đường Ô Tô - Tập 3
John Brockman,,VND,https://tiki.vn/what-should-we-be-worried-about-p11534406.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/5e/89/0f/b14c8eedba874f9d42c3bda2232700b5.jpg,462000.0,What Should We Be Worried About?
Cục Khí Tượng Thủy Văn và Biến Đổi Khí Hậu,Bìa mềm,VND,https://tiki.vn/so-tay-tuyen-truyen-ve-bien-doi-khi-hau-p1374411.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/2c/b0/07/e1785e800f86e8ad2f41b94170295fd4.jpg,36167.0,Sổ Tay Tuyên Truyền Về Biến Đổi Khí Hậu
Bìa mềm,,VND,https://tiki.vn/det-nhuom-voi-moi-truong-tap-1-p17879528.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/a0/48/ec/df4c10e4d756751b776b7a109dcda4b1.jpg,68000.0,Dệt nhuộm với môi trường - Tập 1
Kim Min Jea,,VND,https://tiki.vn/phat-minh-kham-pha-p48983203.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/46/cf/3b/8447463035c96bb769f916c08b8be2bf.jpg,124160.0,Phát Minh - Khám Phá
Nhiều Tác Giả,Bìa mềm,VND,https://tiki.vn/ket-cau-noi-sieu-lon-phan-tich-va-ung-dung-p58130573.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/4b/e5/13/d07a7ee7a711e6b396a5b72a0545a511.jpg,79990.0,Kết Cấu Nổi Siêu Lớn: Phân Tích Và Ứng Dụng
Steven Johnson,Bìa mềm,VND,https://tiki.vn/6-phat-minh-lam-nen-thoi-dai-tang-kem-tickbook-p36702051.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/f2/75/b9/41d13d4c53086bed45651f829537c4b1.gif,134500.0,6 Phát Minh Làm Nên Thời Đại (Tặng kèm Tickbook)
Bìa mềm,,VND,https://tiki.vn/lap-du-an-va-thiet-ke-xuong-duc-p17883851.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/16/02/a5/af033ccce196a4a137877c9c746ac19c.jpg,65000.0,Lập dự án và thiết kế xưởng đúc
Nhiều Tác Giả,Bìa mềm,VND,https://tiki.vn/gia-cong-khuon-voi-pro-engineer-rapidform-xor-p508891.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/i/m/img670.u2469.d20160604.t145453.jpg,56580.0,Gia Công Khuôn Với Pro Engineer & Rapidform Xor
Bìa mềm,,VND,https://tiki.vn/huong-dan-thuyet-minh-tinh-toan-do-an-mon-hoc-may-va-thiet-bi-nang-p53387718.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/ac/ba/79/fa086c6caf395231856164b9929d7edc.jpg,84990.0,Hướng Dẫn Thuyết Minh Tính Toán Đồ Án Môn Học Máy Và Thiết Bị Nâng
 Nhiều Tác Giả,Bìa cứng,VND,https://tiki.vn/luong-gia-kinh-te-cac-he-sinh-thai-bien-o-mot-so-dao-tren-vung-bien-viet-nam-p49253256.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/c1/c5/73/8948cb431c92ce6356815812c11fe219.jpg,210990.0,Lượng Giá Kinh Tế Các Hệ Sinh Thái Biển Ở Một Số Đảo Trên Vùng Biển Việt Nam
Nhiều Tác Giả,Bìa mềm,VND,https://tiki.vn/ky-thuat-phong-tri-cac-dich-benh-cua-tho-p549171.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/media/catalog/product/k/y/ky-thuat-tri-dich-benh-tho.u2487.d20161003.t101045.849391.jpg,28667.0,Kỹ Thuật Phòng Trị Các Dịch Bệnh Của Thỏ
Nhiều Tác Giả,Bìa mềm,VND,https://tiki.vn/tieng-anh-trong-ky-thuat-tai-nguyen-nuoc-p23044972.html?src=category-page-8322.316.879&2hi=0,https://salt.tikicdn.com/cache/w390/ts/product/be/54/65/968ca23d779c85ee3b5b645fb0953957.jpg,68000.0,Tiếng Anh Trong Kỹ Thuật Tài Nguyên Nước
